dim,rho_arat,rho_fma,stream
505,-0.021480630173781056,-0.01875762936479141,gravity
506,-0.02177099266801968,-0.019104863979707568,gravity
507,-0.02595763268494831,-0.023472750627917913,gravity
508,-0.029481471915028243,-0.02650351333583865,gravity
509,-0.03281251044893374,-0.028910955109188296,gravity
510,-0.031763333969751506,-0.028223446038675017,gravity
511,-0.033503960335213974,-0.029108159623227537,gravity
512,-0.03372695873078924,-0.028892394684337547,gravity
513,-0.034289874819619856,-0.02906871872041969,gravity
514,-0.034637535512721564,-0.029257416373069,gravity
515,-0.036783895070133465,-0.03130911667011257,gravity
516,-0.03700147336581628,-0.030444510212481693,gravity
517,-0.03761859045357143,-0.031186153855476333,gravity
518,-0.03795928244681142,-0.030212504901847292,gravity
519,-0.037485410856213985,-0.0301514101700469,gravity
520,-0.03756980955453935,-0.02969822646327437,gravity
521,-0.03622872198114922,-0.027855330945801768,gravity
522,-0.039050271125164,-0.029900071083526294,gravity
523,-0.03837121003863794,-0.029057118454887967,gravity
524,-0.03890005692814456,-0.029845163160009486,gravity
525,-0.039704554612181704,-0.03058526010093323,gravity
526,-0.04254158975588921,-0.03374362572970289,gravity
527,-0.042454868157609946,-0.033923816520962276,gravity
528,-0.04364419293401135,-0.034634526122539,gravity
529,-0.04539565949925872,-0.03542721093387321,gravity
530,-0.0479996303475907,-0.037787478294060525,gravity
531,-0.052667110654978505,-0.04240670402879147,gravity
532,-0.054375990721070876,-0.04415911747511665,gravity
533,-0.05740582656095283,-0.04693622104341045,gravity
534,-0.058409319341041516,-0.04792533701774844,gravity
535,-0.05910851222716812,-0.048520817315043416,gravity
536,-0.0628592213527465,-0.05161886156304813,gravity
537,-0.0651565694071625,-0.054235881467004185,gravity
538,-0.06879035923506079,-0.0577979363362777,gravity
539,-0.06823286324612263,-0.05763939937401086,gravity
540,-0.0675181843603033,-0.05657217494509262,gravity
541,-0.06729596026471267,-0.05608419044172492,gravity
542,-0.0650690735088986,-0.05349423782400955,gravity
543,-0.06452628921966852,-0.05332100719206919,gravity
544,-0.06306905664858295,-0.05238061233296442,gravity
