dim,icc,SEM,MDC,stream
366,0.31671745,0.001977002,0.005479970003340878,gravity
367,0.31387448,0.0019876654,0.0055095274696635565,gravity
368,0.31099853,0.0019985938,0.005539819371163318,gravity
369,0.30809295,0.0020097813,0.005570829573499716,gravity
370,0.3053234,0.0020201674,0.005599618399843567,gravity
371,0.30256173,0.0020305691,0.005628450466219812,gravity
372,0.29977778,0.0020411892,0.005657887893049576,gravity
373,0.2970741,0.0020514107,0.005686220440245626,gravity
374,0.29445192,0.002061212,0.005713388088061506,gravity
375,0.29181376,0.0020711944,0.0057410578365520515,gravity
376,0.2891946,0.002081161,0.005768683699636586,gravity
377,0.2867308,0.0020903074,0.0057940365568391475,gravity
378,0.28425542,0.0020996043,0.005819806325398822,gravity
379,0.2817694,0.0021090505,0.005845989778447522,gravity
380,0.27944314,0.002117693,0.0058699454017674966,gravity
381,0.2771421,0.0021262711,0.0058937229019689515,gravity
382,0.27483365,0.0021349713,0.005917838577946146,gravity
383,0.27261963,0.0021432505,0.005940787418422316,gravity
384,0.27050003,0.002151093,0.005962525537991451,gravity
385,0.2683754,0.0021590344,0.00598453794134816,gravity
386,0.26627916,0.0021669038,0.0060063509242569615,gravity
387,0.26434368,0.0021740082,0.006026043209457596,gravity
388,0.26240474,0.0021811915,0.0060459542763146735,gravity
389,0.26046258,0.0021884553,0.0060660886424435175,gravity
390,0.25867856,0.0021949895,0.006084200407654104,gravity
391,0.256924,0.0022014293,0.006102050796549473,gravity
392,0.25516742,0.0022079316,0.006120074145574417,gravity
393,0.25350198,0.0022140467,0.006137024238272922,gravity
394,0.25192806,0.002219764,0.006152872032832185,gravity
395,0.25035232,0.0022255327,0.00616886180958737,gravity
396,0.24880514,0.0022312114,0.006184602472126074,gravity
397,0.24740529,0.002236241,0.006198543833018288,gravity
398,0.24600439,0.0022413088,0.0062125910351838246,gravity
399,0.24460222,0.0022464157,0.006226746660117155,gravity
400,0.24334036,0.0022509228,0.006239239802610975,gravity
401,0.24210557,0.0022553327,0.006251463178932544,gravity
402,0.2408701,0.0022597732,0.006263771744571665,gravity
403,0.23971336,0.002263895,0.006275196793727986,gravity
404,0.2386351,0.0022676934,0.0062857254189291525,gravity
405,0.23755635,0.002271515,0.0062963185814921,gravity
406,0.23650159,0.0022752546,0.0063066839271679566,gravity
407,0.2355692,0.0022784912,0.006315655265829315,gravity
408,0.23463638,0.0022817461,0.0063246775890064815,gravity
409,0.2337031,0.0022850174,0.006333745088336895,gravity
410,0.23288238,0.0022878381,0.006341563789716822,gravity
